Show_id,Type,Title,Director,Country,Date_added,Release_year,Duration,Listed_in
7526,Movie,Mune: Guardian of the Moon,"Alexandre Heboyan, Benoît Philippon",India,1-26-2018,2014,85 min,Children & Family Movies
7527,Movie,Muppets Most Wanted,James Bobin,India,9-1-2020,2014,110 min,"Children & Family Movies, Comedies"
7528,Movie,Murder Party,Jeremy Saulnier,India,9-1-2018,2007,79 min,"Comedies, Cult Movies, Horror Movies"
7531,Movie,Mutiny on the Bounty,"Lewis Milestone, Carol Reed",India,11-1-2019,1962,185 min,"Action & Adventure, Classic Movies, Dramas"
7532,Movie,My Babysitter's a Vampire: The Movie,Bruce McDonald,India,10-17-2018,2010,80 min,"Children & Family Movies, Comedies"
7533,Movie,My Brother ... Nikhil,Onir,India,10-30-2018,2005,116 min,"Dramas, Independent Movies, International Movies"
7534,Movie,My Daddy is in Heaven,Waymon Boone,India,6-12-2018,2017,95 min,"Dramas, Faith & Spirituality"
7535,Movie,My Dog is My Guide,Ismail Farouk,India,4-18-2019,2013,99 min,"Comedies, International Movies"
7536,Movie,My Entire High School Sinking Into the Sea,Dash Shaw,India,1-23-2018,2016,77 min,"Comedies, Independent Movies"
7537,Movie,My Ex-Ex,Nathaniel Warsh,India,8-15-2017,2015,91 min,"Comedies, Romantic Movies"
7544,Movie,My Only Mother,Wenn V. Deramas,India,3-4-2019,2013,104 min,"Comedies, Dramas, International Movies"
7540,Movie,My Life as a Zucchini,Claude Barras,India,10-1-2017,2016,68 min,"Comedies, Dramas, International Movies"
7542,Movie,My Little Pony Equestria Girls: Friendship Games,"Ishi Rudell, Jayson Thiessen",India,12-1-2015,2015,72 min,"Children & Family Movies, Comedies"
7543,Movie,My Little Pony Equestria Girls: Rainbow Rocks,"Jayson Thiessen, Ishi Rudell",India,12-17-2014,2014,73 min,"Children & Family Movies, Comedies"
7545,Movie,"My Schoolmate, the Barbarian","Siu-hung Chung, Wong Jing",India,8-16-2018,2001,90 min,"Action & Adventure, Comedies, International Movies"
7546,Movie,My Scientology Movie,John Dower,India,7-13-2017,2015,99 min,Documentaries
7547,Movie,My Sister's Keeper,Nick Cassavetes,India,9-1-2019,2009,109 min,Dramas
7530,TV Show,Mutant Busters,Not Given,India,6-1-2017,2017,2 Seasons,"Kids' TV, TV Comedies"
7549,Movie,My True Friend,Atsajun Sattakovit,India,7-25-2018,2012,108 min,"Action & Adventure, Dramas, International Movies"
7550,Movie,My Week with Marilyn,Simon Curtis,India,5-30-2019,2011,99 min,"Dramas, Romantic Movies"
7551,Movie,My Wife and My Wifey,Moataz El Tony,India,4-18-2019,2014,99 min,"Comedies, International Movies"
7553,Movie,Mythily Veendum Varunnu,Sabu Varghese,India,8-1-2018,2017,88 min,"Horror Movies, International Movies"
7554,Movie,Nacho Libre,Jared Hess,India,11-1-2019,2006,92 min,"Comedies, Sports Movies"
7555,Movie,Naga The Eternal Yogi,"Krishna Agazzi, Filippo Gastaldi",India,2-5-2017,2016,73 min,"Documentaries, International Movies"
7556,Movie,Nails,Dennis Bartok,India,3-10-2018,2017,85 min,Horror Movies
7557,Movie,Naledi: A Baby Elephant's Tale,"Ben Bowie, Geoff Luck",India,5-28-2020,2016,91 min,Documentaries
7558,Movie,Namak Halaal,Prakash Mehra,India,12-31-2019,1982,171 min,"Action & Adventure, Comedies, International Movies"
7559,Movie,Namour,Heidi Saman,India,3-15-2017,2016,80 min,"Dramas, Independent Movies"
7560,Movie,Naruto Shippuden : Blood Prison,Masahiko Murata,India,9-1-2017,2011,102 min,"Action & Adventure, Anime Features, International Movies"
7561,Movie,Natalia Valdebenito: Gritona,Natalia Valdebenito,India,11-10-2017,2017,76 min,Stand-Up Comedy
7562,Movie,National Bird,Sonia Kennebeck,India,5-8-2017,2016,92 min,Documentaries
7564,Movie,National Parks Adventure,Greg MacGillivray,India,2-1-2018,2016,42 min,Documentaries
7565,Movie,National Treasure,Jon Turteltaub,India,6-1-2018,2004,131 min,"Action & Adventure, Children & Family Movies"
7566,Movie,Natsamrat - Asa Nat Hone Nahi,Mahesh Manjrekar,India,6-1-2018,2016,165 min,"Dramas, International Movies"
7567,Movie,Natural Born Pranksters,"Roman Atwood, Ben Pluimer",India,9-15-2016,2016,91 min,Comedies
7568,Movie,Natural Selection,Chad L. Scheifele,India,12-1-2016,2015,101 min,"Dramas, Independent Movies"
7563,Movie,National Lampoon's Loaded Weapon 1,Gene Quintano,India,11-1-2019,1993,82 min,"Action & Adventure, Comedies, Independent Movies"
7576,Movie,Nazi Concentration Camps,George Stevens,India,3-31-2017,1945,59 min,"Classic Movies, Documentaries"
7578,Movie,Neruda,Pablo Larraín,India,6-26-2017,2016,108 min,"Dramas, International Movies"
7579,Movie,Never Heard,Josh Webber,India,2-15-2019,2018,89 min,"Dramas, Faith & Spirituality"
7580,Movie,New York Minute,Dennie Gordon,India,1-1-2020,2004,91 min,"Children & Family Movies, Comedies"
7581,Movie,Newtown,Kim A. Snyder,India,4-7-2017,2016,84 min,Documentaries
7582,Movie,Next,Lee Tamahori,India,7-1-2019,2007,96 min,"Action & Adventure, Sci-Fi & Fantasy"
7583,Movie,Nibunan,Arun Vaidyanathan,India,5-1-2018,2017,124 min,"Action & Adventure, Dramas, International Movies"
7584,Movie,Night Comes On,Jordana Spiro,India,8-27-2020,2018,87 min,"Dramas, Independent Movies"
7585,Movie,Night Moves,Kelly Reichardt,India,6-30-2019,2013,113 min,"Dramas, Independent Movies, Thrillers"
7586,Movie,Nightcrawler,Dan Gilroy,India,8-10-2020,2014,118 min,"Dramas, Independent Movies, Thrillers"
7588,Movie,Nights in Rodanthe,George C. Wolfe,India,7-1-2019,2008,97 min,"Dramas, Romantic Movies"
7591,Movie,No Entry,Anees Bazmee,India,3-1-2018,2005,161 min,"Comedies, International Movies"
7592,Movie,No Estoy Loca,Nicolás López,India,5-4-2018,2018,116 min,"Comedies, Dramas, International Movies"
7617,Movie,NOVA: Thai Cave Rescue,Tom Stubberfield,India,7-1-2019,2018,53 min,Documentaries
7574,TV Show,Nature's Great Race,Not Given,India,10-1-2017,2016,1 Season,"British TV Shows, Docuseries, Science & Nature TV"
7593,Movie,No Reservations,Scott Hicks,India,10-1-2019,2007,104 min,"Comedies, Romantic Movies"
7595,Movie,Norm of the North: Family Vacation,Anthony Bell,India,5-25-2020,2020,89 min,Children & Family Movies
7596,Movie,Norm of the North: Keys to the Kingdom,Tim Maltby,India,8-21-2020,2019,92 min,Children & Family Movies
7597,Movie,Norm of the North: King Sized Adventure,"Richard Finn, Tim Maltby",India,9-9-2019,2019,90 min,"Children & Family Movies, Comedies"
7599,Movie,Not Alone,"Kiki Goshay, Jacqueline Monetta",India,1-1-2018,2017,50 min,Documentaries
7601,Movie,NOVA: Black Hole Apocalypse,Rushmore DeNooyer,India,7-1-2019,2018,113 min,Documentaries
7602,Movie,NOVA: Building Chernobyl's MegaTomb,Martin Gorst,India,7-1-2019,2017,53 min,Documentaries
7603,Movie,NOVA: Chinese Chariot Revealed,Giulia Clark,India,7-1-2019,2017,54 min,Documentaries
7604,Movie,NOVA: Day the Dinosaurs Died,Sarah Holt,India,7-1-2019,2017,53 min,Documentaries
7605,Movie,NOVA: Death Dive to Saturn,Terri Randall,India,7-1-2019,2017,54 min,Documentaries
7606,Movie,NOVA: Decoding the Weather Machine,Doug Hamilton,India,7-1-2019,2018,113 min,Documentaries
7607,Movie,NOVA: Eclipse Over America,Martin Gorst,India,7-1-2019,2017,53 min,Documentaries
7608,Movie,NOVA: Extreme Animal Weapons,Peter Fison,India,7-1-2019,2017,53 min,Documentaries
7609,Movie,NOVA: First Face of America,Graham Townsley,India,7-1-2019,2018,53 min,Documentaries
7610,Movie,NOVA: Holocaust Escape Tunnel,"Paula Apsell, Kirk Wolfinger",India,7-1-2019,2017,54 min,Documentaries
7612,Movie,NOVA: Killer Hurricanes,Oliver Twinch,India,7-1-2019,2017,52 min,Documentaries
7613,Movie,NOVA: Killer Volcanoes,Oliver Twinch,India,7-1-2019,2017,54 min,Documentaries
7614,Movie,NOVA: Poisoned Water,Llewellyn M. Smith,India,7-1-2019,2017,54 min,Documentaries
7615,Movie,NOVA: Prediction by the Numbers,Daniel McCabe,India,7-1-2019,2018,53 min,Documentaries
7616,Movie,NOVA: Secrets of the Shining Knight,Peter Yost,India,7-1-2019,2017,53 min,Documentaries
7620,Movie,November Criminals,Sacha Gervasi,India,7-3-2020,2017,86 min,"Dramas, Thrillers"
7621,Movie,Now and Then,Lesli Linka Glatter,India,8-2-2019,1995,102 min,Dramas
7622,Movie,Now More Than Ever: The History of Chicago,Peter Pardini,India,1-1-2018,2016,114 min,"Documentaries, Music & Musicals"
7623,Movie,Nowhere Boy,Sam Taylor-Johnson,India,4-14-2018,2009,99 min,Dramas
7626,Movie,Numbered,"Dana Doron, Uriel Sinai",India,12-31-2017,2012,55 min,"Documentaries, International Movies"
7627,Movie,Numero Zero. The Roots of Italian Rap,Enrico Bisi,India,4-15-2018,2015,91 min,"Documentaries, International Movies, Music & Musicals"
7631,Movie,Nymphomaniac: Volume 1,Lars von Trier,India,1-1-2018,2013,117 min,"Dramas, Independent Movies, International Movies"
7632,Movie,Nymphomaniac: Volume II,Lars von Trier,India,8-25-2018,2013,124 min,"Dramas, Independent Movies, International Movies"
7634,Movie,Oasis: Supersonic,Mat Whitecross,India,12-28-2018,2016,122 min,"Documentaries, International Movies, Music & Musicals"
7635,Movie,Obvious Child,Gillian Robespierre,India,7-19-2018,2014,84 min,"Comedies, Dramas, Independent Movies"
7636,Movie,Océans,"Jacques Perrin, Jacques Cluzaud",India,9-19-2019,2009,84 min,"Documentaries, International Movies"
7637,Movie,Occupation,Luke Sparke,India,1-3-2019,2018,120 min,"Action & Adventure, Sci-Fi & Fantasy"
7638,Movie,Ocean's Eleven,Lewis Milestone,India,11-1-2019,1960,127 min,"Action & Adventure, Classic Movies, Comedies"
7639,Movie,Ocean's Thirteen,Steven Soderbergh,India,10-1-2019,2007,122 min,"Action & Adventure, Comedies"
7640,Movie,Ocean's Twelve,Steven Soderbergh,India,10-1-2019,2004,125 min,"Action & Adventure, Comedies"
7646,Movie,Oh My Ghost 4,Poj Arnon,India,7-25-2018,2015,106 min,"Comedies, Horror Movies, International Movies"
7642,Movie,Off Course,Nacho G. Velilla,India,9-1-2016,2015,107 min,"Comedies, International Movies"
7643,Movie,Officer Downe,Shawn Crahan,India,3-30-2017,2016,91 min,Action & Adventure
7644,Movie,Oh My Ghost 2,Poj Arnon,India,7-25-2018,2011,103 min,"Comedies, Horror Movies, International Movies"
7645,Movie,Oh My Ghost 3,Poj Arnon,India,8-16-2018,2012,103 min,"Comedies, Horror Movies, International Movies"
7648,Movie,Oklahoma City,Barak Goodman,India,4-19-2017,2017,102 min,Documentaries
7649,TV Show,Oliver Stone's Untold History of the United States,Oliver Stone,India,11-15-2016,2013,1 Season,Docuseries
7651,Movie,Omar and Salma 3,Mohamed Samy,India,4-25-2019,2012,97 min,"Comedies, International Movies, Romantic Movies"
7652,Movie,On the Wrong Track,Clarence Yiu-leung Fok,India,8-2-2018,1983,89 min,"Action & Adventure, International Movies"
7653,Movie,On Yoga The Architecture of Peace,Heitor Dhalia,India,1-10-2018,2017,92 min,"Documentaries, Faith & Spirituality"
7654,Movie,Onaatah,Pradip Kurbah,India,5-1-2018,2016,107 min,"Dramas, International Movies"
7655,Movie,Once In A Lifetime Sessions with Moby,Matt Askem,India,8-1-2018,2018,86 min,"Documentaries, Music & Musicals"
7656,Movie,Once In A Lifetime Sessions with Nile Rodgers,Charlie Lightening,India,8-1-2018,2018,70 min,"Documentaries, Music & Musicals"
7657,Movie,Once In A Lifetime Sessions with Noel Gallagher,Charlie Lightening,India,8-1-2018,2018,66 min,"Documentaries, Music & Musicals"
7658,Movie,Once In A Lifetime Sessions with TLC,Matt Askem,India,8-1-2018,2018,72 min,"Documentaries, Music & Musicals"
7659,Movie,Once Upon a Time in London,Simon Rumley,India,4-15-2020,2019,111 min,"Dramas, International Movies"
8093,Movie,Stink!,Jon J. Whelan,India,11-1-2018,2015,91 min,Documentaries
7660,Movie,Once Upon a Time in the West,Sergio Leone,India,11-20-2019,1968,166 min,"Action & Adventure, Classic Movies, International Movies"
7661,Movie,One Day,Banjong Pisanthanakun,India,9-5-2018,2016,135 min,"Dramas, International Movies, Romantic Movies"
7662,Movie,One Direction: This Is Us,Morgan Spurlock,India,10-1-2019,2013,92 min,"Documentaries, Music & Musicals"
7674,Movie,Operation Odessa,Tiller Russell,India,4-1-2020,2018,93 min,Documentaries
7664,Movie,One Last Thing,Tim Rouhana,India,8-25-2019,2018,92 min,Dramas
7665,Movie,One More Shot,Noah Moskin,India,1-15-2018,2017,89 min,Documentaries
7666,Movie,One Night Stand,Jasmine D'Souza,India,10-15-2017,2016,93 min,"Dramas, International Movies, Music & Musicals"
7668,Movie,Only God Forgives,Nicolas Winding Refn,India,5-15-2018,2013,90 min,"Cult Movies, Independent Movies, Thrillers"
7669,Movie,Only the Dead,"Bill Guttentag, Michael Ware",India,11-15-2018,2015,76 min,"Documentaries, International Movies"
7670,Movie,Open Season,"Roger Allers, Jill Culton",India,9-1-2019,2006,86 min,"Children & Family Movies, Comedies"
7671,Movie,Operation Chromite,John H. Lee,India,1-15-2018,2016,111 min,"Action & Adventure, Dramas, International Movies"
7673,Movie,Operation Mekong,Dante Lam,India,8-5-2017,2016,124 min,"Action & Adventure, International Movies"
7677,Movie,Operation Red Sea,Dante Lam,India,11-27-2018,2018,139 min,"Action & Adventure, International Movies"
7678,Movie,Operator,Logan Kibens,India,2-16-2017,2016,91 min,"Comedies, Dramas, Independent Movies"
7679,Movie,Opium and the Kung Fu Master,Chia Tang,India,8-16-2018,1984,86 min,"Action & Adventure, International Movies"
7681,Movie,Oru Vishsheshapetta Biryani Kissa,Kiran Narayanan,India,8-1-2018,2017,122 min,"Comedies, Dramas, International Movies"
7682,Movie,OtherLife,Ben C. Lucas,India,10-15-2017,2017,96 min,"Dramas, Independent Movies, International Movies"
7683,Movie,Ottaal,Jayaraj Rajasekharan Nair,India,3-15-2017,2014,88 min,"Dramas, International Movies"
7684,Movie,Our Godfather,"Mark Franchetti, Andrew Meier",India,9-10-2019,2019,93 min,"Documentaries, International Movies"
7685,Movie,Our House,Anthony Scott Burns,India,6-1-2020,2018,90 min,"Horror Movies, Thrillers"
7687,Movie,Outlawed,"Adam Collins, Luke Radford",India,2-15-2019,2018,102 min,Action & Adventure
7688,Movie,P,Paul Spurrier,India,5-31-2019,2006,105 min,"Horror Movies, International Movies"
7689,Movie,P Se PM Tak,Kundan Shah,India,8-1-2018,2015,117 min,"Comedies, Independent Movies, International Movies"
7691,Movie,P.S. I Love You,Richard LaGravenese,India,4-1-2019,2007,126 min,"Dramas, Romantic Movies"
7692,Movie,Paathi,Chandran Narikode,India,7-1-2018,2017,89 min,"Dramas, International Movies"
7693,Movie,Pablo Escobar: Angel or Demon?,Jorge Granier,India,3-23-2018,2007,82 min,"Documentaries, International Movies"
7695,Movie,Pahuyut Fighting Beat,Piti Jaturaphat,India,7-26-2018,2007,82 min,"Action & Adventure, International Movies"
7696,Movie,Paid in Full,Charles Stone III,India,11-1-2019,2002,98 min,"Action & Adventure, Dramas"
7697,Movie,Paint It Black,Amber Tamblyn,India,2-1-2018,2016,96 min,Dramas
7698,Movie,Painted Faces,Alex Law,India,8-16-2018,1988,108 min,"Dramas, International Movies"
7700,Movie,Palio,Cosima Spender,India,6-30-2016,2015,91 min,"Documentaries, International Movies, Sports Movies"
7701,Movie,Palm Trees in the Snow,Fernando González Molina,India,5-1-2016,2015,163 min,"Dramas, International Movies, Romantic Movies"
7702,Movie,Panic Room,David Fincher,India,8-1-2019,2002,112 min,Thrillers
7703,Movie,Papa the Great,Bhagyaraj,India,12-8-2017,2000,137 min,"Comedies, Dramas, International Movies"
7704,Movie,Paper Year,Rebecca Addelman,India,4-20-2019,2018,89 min,"Dramas, Independent Movies, Romantic Movies"
7705,Movie,Paranormal Activity,Oren Peli,India,1-1-2020,2007,86 min,"Horror Movies, Thrillers"
7707,Movie,Pardes,Subhash Ghai,India,3-1-2018,1997,187 min,"Dramas, International Movies, Romantic Movies"
7708,Movie,Pareeth Pandaari,Gafoor Y. Elliyaas,India,7-1-2018,2017,109 min,"Dramas, Independent Movies, International Movies"
7709,Movie,Paris Is Burning,Jennie Livingston,India,2-1-2017,1990,77 min,"Classic Movies, Cult Movies, Documentaries"
7712,Movie,Passenger 57,Kevin Hooks,India,1-1-2021,1992,84 min,Action & Adventure
7713,Movie,Patiala House,Nikhil Advani,India,10-22-2017,2011,140 min,"Dramas, International Movies, Sports Movies"
7714,Movie,Patient Seventeen,Jeremy Kenyon Lockyer Corbell,India,1-29-2018,2017,68 min,Documentaries
7715,Movie,Patriot Games,Phillip Noyce,India,1-1-2020,1992,117 min,Action & Adventure
7716,Movie,Patron Mutlu Son Istiyor,Kıvanç Baruönü,India,3-10-2017,2014,105 min,"Comedies, International Movies, Romantic Movies"
7717,Movie,Paul Blart: Mall Cop,Steve Carr,India,11-1-2020,2009,91 min,"Action & Adventure, Comedies"
7718,Movie,Paulettante Veedu,Dileep Narayanan,India,7-1-2018,2016,104 min,"Dramas, International Movies"
7720,Movie,Paying Guests,Paritosh Painter,India,7-1-2018,2009,114 min,"Comedies, International Movies"
7721,Movie,Pee Mak,Banjong Pisanthanakun,India,9-1-2018,2013,112 min,"Comedies, Horror Movies, International Movies"
7734,Movie,Phamous,Karan Lalit Butani,India,12-31-2019,2018,108 min,"Dramas, International Movies, Thrillers"
7723,Movie,Pee-wee's Playhouse: Christmas Special,"Paul Reubens, Wayne Orr",India,12-18-2014,1988,48 min,Movies
7724,Movie,Pekak,Mohd Khairul Azri Bin Md Noor,India,8-25-2017,2016,95 min,"Dramas, International Movies"
7725,Movie,Penelope,Mark Palansky,India,4-1-2019,2006,89 min,"Children & Family Movies, Comedies, Romantic Movies"
7727,Movie,People You May Know,J.C. Falcón,India,2-28-2017,2016,108 min,"Dramas, LGBTQ Movies"
7728,Movie,Perfect Bid: The Contestant Who Knew Too Much,C.J. Wallis,India,4-30-2019,2017,72 min,Documentaries
7729,Movie,Perfect Stranger,James Foley,India,1-1-2019,2007,109 min,Thrillers
7731,Movie,Personal Shopper,Olivier Assayas,India,2-1-2019,2016,105 min,"Dramas, International Movies, Thrillers"
7732,Movie,Peter and the Farm,Tony Stone,India,3-9-2017,2016,92 min,Documentaries
7733,Movie,Peter Rabbit,Will Gluck,India,8-18-2018,2018,95 min,"Children & Family Movies, Comedies"
7735,Movie,Phantom Boy,"Jean-Loup Felicioli, Alain Gagnol",India,10-1-2017,2015,85 min,"Action & Adventure, Dramas, International Movies"
7736,Movie,Philadelphia,Jonathan Demme,India,7-1-2019,1993,126 min,"Classic Movies, Dramas, LGBTQ Movies"
7737,Movie,Phir Se,"Ajay Bhuyan, Kunal Kohli",India,1-15-2018,2015,118 min,"International Movies, Romantic Movies"
7738,Movie,Phobia 2,"Banjong Pisanthanakun, Paween Purikitpanya, Songyos Sugmakanan, Parkpoom Wongpoom, Visute Poolvoralaks",India,9-5-2018,2009,125 min,"Horror Movies, International Movies"
7739,Movie,Phone Swap,Kunle Afolayan,India,9-1-2019,2012,112 min,"Comedies, International Movies, Romantic Movies"
7740,Movie,Phullu,Abhishek Saxena,India,12-31-2019,2017,96 min,"Dramas, Independent Movies, International Movies"
7741,Movie,Pick of the Litter,"Dana Nachman, Don Hardy Jr.",India,8-2-2020,2018,81 min,"Children & Family Movies, Documentaries"
7742,Movie,Pierre Jackson,Christopher Nolen,India,6-29-2019,2018,81 min,Romantic Movies
7743,Movie,Pimpal,Gajendra Ahire,India,11-15-2018,2017,92 min,"Dramas, Independent Movies, International Movies"
7744,TV Show,Pioneers of African-American Cinema,"Oscar Micheaux, Spencer Williams, Richard E. Norman, Richard Maurice",India,2-1-2017,1946,1 Season,TV Shows
7745,Movie,Pitaah,Mahesh Manjrekar,India,3-1-2018,2002,127 min,"Dramas, International Movies, Music & Musicals"
7746,Movie,"Pizza, birra, faso","Israel Adrián Caetano, Bruno Stagnaro",India,3-15-2018,1998,81 min,"Dramas, International Movies"
7747,Movie,"Plaire, aimer et courir vite",Christophe Honoré,India,7-13-2019,2018,133 min,"Dramas, Independent Movies, International Movies"
7749,TV Show,Planet Earth: The Complete Collection,Alastair Fothergill,India,4-22-2015,2006,1 Season,"British TV Shows, Docuseries, International TV Shows"
7750,Movie,Planet Hulk,Sam Liu,India,6-1-2020,2010,81 min,"Action & Adventure, Sci-Fi & Fantasy"
7751,Movie,Planetarium,Rebecca Zlotowski,India,1-1-2018,2016,108 min,"Dramas, International Movies"
7752,Movie,Platoon,Oliver Stone,India,11-1-2020,1986,120 min,"Action & Adventure, Classic Movies, Dramas"
7753,Movie,Playing for Time,"Daniel Mann, Joseph Sargent",India,12-1-2017,1980,149 min,Dramas
7754,Movie,Playing Hard,Jean-Simon Chartier,India,4-5-2019,2018,92 min,"Documentaries, International Movies"
7755,Movie,Pope Francis: A Man of His Word,Wim Wenders,India,1-3-2019,2018,96 min,"Documentaries, Faith & Spirituality, International Movies"
7756,Movie,Popeye,Robert Altman,India,11-24-2019,1980,114 min,"Action & Adventure, Children & Family Movies, Comedies"
7758,Movie,Porto,Gabe Klinger,India,4-16-2018,2016,77 min,"Dramas, Independent Movies, Romantic Movies"
7759,Movie,Postcards from London,Steve McLean,India,2-19-2019,2018,90 min,"Dramas, Independent Movies, LGBTQ Movies"
7757,TV Show,Portlandia,Not Given,India,9-25-2019,2018,8 Seasons,TV Comedies
7779,Movie,Power Rangers Super Megaforce: The Legendary Battle (Extended),"Charlie Haskell, Koichi Sakamoto",India,1-1-2016,2014,55 min,Movies
7796,TV Show,Prince Jai Aur Dumdaar Viru,Bhavik Thakore,India,10-18-2020,2017,1 Season,"Kids' TV, TV Comedies"
7789,Movie,Power Rangers: Megaforce: The Robo Knight Before Christmas,James Barr,India,1-1-2016,2013,24 min,Children & Family Movies
7790,Movie,Prague,Ashish R. Shukla,India,12-1-2017,2013,106 min,"Dramas, Independent Movies, International Movies"
7791,Movie,Prelude to War,Frank Capra,India,3-31-2017,1942,52 min,"Classic Movies, Documentaries"
7792,Movie,Premachi Goshta,Satish Rajwade,India,2-15-2018,2013,127 min,"International Movies, Romantic Movies"
7793,Movie,Prescription Thugs,"Chris Bell, Josh Alexander, Greg Young",India,4-15-2016,2015,86 min,Documentaries
7794,Movie,Primal Fear,Gregory Hoblit,India,12-1-2019,1996,131 min,"Dramas, Thrillers"
7795,Movie,Prince Charming,Wong Jing,India,8-31-2018,1984,93 min,"Comedies, International Movies, Romantic Movies"
7797,Movie,Princess Cyd,Stephen Cone,India,2-5-2018,2017,97 min,"Dramas, Independent Movies, LGBTQ Movies"
7798,Movie,Professor Mack,Christopher Nolen,India,8-6-2019,2018,84 min,"Comedies, Romantic Movies"
7800,Movie,Prosecuting Evil: The Extraordinary World of Ben Ferencz,Barry Avrich,India,6-1-2019,2019,83 min,Documentaries
7802,Movie,Pukar,Rajkumar Santoshi,India,3-1-2018,2000,165 min,"Action & Adventure, Dramas, International Movies"
7803,Movie,Pulp Fiction,Quentin Tarantino,India,1-1-2019,1994,154 min,"Classic Movies, Cult Movies, Dramas"
7804,Movie,Punjab 1984,Anurag Singh,India,11-1-2017,2014,158 min,"Dramas, International Movies"
7805,Movie,Pusher,Luis Prieto,India,12-27-2017,2012,89 min,Action & Adventure
7806,Movie,Pyaar Ka Punchnama,Luv Ranjan,India,5-1-2017,2011,149 min,"Comedies, Dramas, International Movies"
7808,Movie,Q Ball,Michael Tolajian,India,3-11-2020,2019,96 min,"Documentaries, Sports Movies"
7810,Movie,Quantum of Solace,Marc Forster,India,8-31-2020,2008,106 min,Action & Adventure
7812,Movie,Queen of the Desert,Werner Herzog,India,4-6-2019,2015,128 min,Dramas
7815,Movie,R.L. Stine's Mostly Ghostly,Richard Correll,India,8-1-2018,2008,98 min,"Children & Family Movies, Comedies"
7817,Movie,Race to Witch Mountain,Andy Fickman,India,7-1-2019,2009,99 min,Children & Family Movies
7818,Movie,Rachel Getting Married,Jonathan Demme,India,9-1-2019,2008,113 min,"Dramas, Independent Movies"
7819,Movie,Radical: the Controversial Saga of Dada Figueiredo,Raphael Erichsen,India,4-12-2017,2013,71 min,"Documentaries, International Movies, Sports Movies"
7820,Movie,Radiopetti,Hari Viswanath,India,1-1-2017,2015,83 min,"Dramas, International Movies"
7821,Movie,Raging Bull,Martin Scorsese,India,10-1-2019,1980,129 min,"Classic Movies, Dramas, Sports Movies"
7822,Movie,Rahasya,Manish Gupta,India,3-1-2018,2015,117 min,"Dramas, International Movies"
7823,Movie,Raiders!: The Story of the Greatest Fan Film Ever Made,"Jeremy Coon, Tim Skousen",India,9-16-2016,2015,93 min,Documentaries
7824,Movie,Railroad Tigers,Ding Sheng,India,8-19-2017,2016,124 min,"Action & Adventure, Comedies, International Movies"
7825,Movie,Raja Hindustani,Dharmesh Darshan,India,5-1-2017,1996,177 min,"Dramas, International Movies, Romantic Movies"
7826,Movie,Rajnigandha,Basu Chatterjee,India,12-31-2019,1974,104 min,"Comedies, Dramas, Independent Movies"
7827,Movie,Ralph Breaks the Internet: Wreck-It Ralph 2,"Phil Johnston, Rich Moore",India,6-11-2019,2018,113 min,"Children & Family Movies, Comedies"
7828,Movie,Ram Teri Ganga Maili,Raj Kapoor,India,12-31-2019,1985,178 min,"Classic Movies, Dramas, International Movies"
7830,Movie,Ramen Shop,Eric Khoo,India,7-31-2019,2018,90 min,"Dramas, International Movies"
7831,Movie,Ramji Londonwaley,Sanjay Dayma,India,12-31-2019,2005,154 min,"Comedies, Dramas, International Movies"
7832,Movie,Rampant,Kim Sung-hoon,India,5-26-2019,2018,122 min,"Action & Adventure, Horror Movies, International Movies"
7833,Movie,Ranbhool,Girish Joshi,India,3-15-2018,2010,115 min,"Horror Movies, International Movies, Thrillers"
7834,Movie,Rangreza,Amir Mohiuddin,India,8-1-2018,2017,126 min,"Dramas, International Movies, Music & Musicals"
7835,Movie,Rats,Morgan Spurlock,India,12-16-2016,2016,88 min,Documentaries
7837,Movie,Reaction,Husam El-Gohari,India,6-20-2019,2011,99 min,"Dramas, International Movies"
7838,Movie,Ready,Anees Bazmee,India,10-22-2017,2011,144 min,"Comedies, International Movies, Romantic Movies"
7849,Movie,Refugee,"Clementine Malpas, Leslie Knott",India,3-10-2017,2016,24 min,Documentaries
7840,Movie,Rebel Without a Cause,Nicholas Ray,India,11-1-2019,1955,111 min,"Classic Movies, Dramas"
7842,Movie,Recall,Michael James Regan,India,6-25-2019,2018,73 min,Dramas
7844,Movie,Red Christmas,Craig Anderson,India,12-11-2017,2016,81 min,Horror Movies
7845,Movie,Red Dawn,John Milius,India,12-31-2019,1984,114 min,"Action & Adventure, Cult Movies"
7846,Movie,Red Oleanders Raktokarobi,Amitava Bhattacharya,India,9-15-2018,2017,112 min,"Dramas, International Movies"
7847,Movie,Red Trees,Marina Willer,India,3-24-2018,2017,80 min,"Documentaries, International Movies"
7850,Movie,Regatta,Mohamed Samy,India,5-9-2019,2015,100 min,"Action & Adventure, Dramas, International Movies"
7852,Movie,Reincarnated,Andy Capper,India,6-13-2016,2012,96 min,"Documentaries, Music & Musicals"
7853,Movie,Rembat,Shamyl Othman,India,8-21-2017,2015,88 min,"Action & Adventure, Comedies, International Movies"
7854,Movie,Remember,Atom Egoyan,India,7-26-2018,2015,95 min,"Action & Adventure, Dramas"
7855,Movie,Remember Me,Allen Coulter,India,8-1-2020,2010,112 min,"Dramas, Romantic Movies"
7856,Movie,Rememory,Mark Palansky,India,6-1-2020,2017,112 min,"Dramas, Sci-Fi & Fantasy"
